ons,year,disc_pct
E07000135,2026-27,90.07748352029606
E07000136,2022-23,79.84120351023819
E07000136,2023-24,86.31492781663938
E07000136,2024-25,87.15850282825852
E07000136,2025-26,88.73285222027177
E07000136,2026-27,88.02552762693837
E07000137,2022-23,92.14075112378559
E07000137,2023-24,84.7188008851405
E07000137,2024-25,88.49607380541569
E07000137,2025-26,89.41489182732748
E07000137,2026-27,88.12325609608152
E07000138,2022-23,88.15156507413509
E07000138,2023-24,79.1432825564082
E07000138,2024-25,73.25299037683244
E07000138,2025-26,78.9427585140914
E07000138,2026-27,76.79265981849008
E07000139,2022-23,92.06372840976772
E07000139,2023-24,91.20122417750574
E07000139,2024-25,91.66351300210844
E07000139,2025-26,89.44264984874123
E07000139,2026-27,90.73023255813953
E07000140,2022-23,91.86028007638447
E07000140,2023-24,
E07000140,2024-25,84.13993112198659
E07000140,2025-26,93.44113372093024
E07000140,2026-27,91.67263061036704
E07000141,2022-23,89.82063070646895
E07000141,2023-24,91.84099299127922
E07000141,2024-25,90.9976979967674
E07000141,2025-26,87.94517949447527
E07000141,2026-27,87.55849160473439
E07000142,2022-23,90.07174265216385
E07000142,2023-24,84.61239808463829
E07000142,2024-25,87.38978637789218
E07000142,2025-26,87.1349505416863
E07000142,2026-27,86.31315144956427
E07000143,2022-23,83.98345153664303
E07000143,2023-24,81.82644904992102
E07000143,2024-25,83.89386659741159
E07000143,2025-26,84.8222479352033
E07000143,2026-27,79.68536251709986
E07000144,2022-23,86.94224144836978
E07000144,2023-24,82.92268479184366
E07000144,2024-25,85.65204050322184
E07000144,2025-26,83.26576941786931
E07000144,2026-27,77.54871000417089
E07000145,2022-23,75.7192249983691
E07000145,2023-24,79.60361861683133
E07000145,2024-25,80.66472586123241
E07000145,2025-26,73.97095695779356
E07000145,2026-27,71.46623700014648
E07000146,2022-23,93.01044902569896
E07000146,2023-24,89.94475138121547
E07000146,2024-25,92.03936206311504
E07000146,2025-26,87.99794961921499
E07000146,2026-27,92.791864677146
E07000147,2022-23,85.19216277317257
E07000147,2023-24,85.82355701548569
E07000147,2024-25,91.16844684884634
E07000147,2025-26,87.2501959247649
E07000147,2026-27,85.04080995495295
E07000148,2022-23,80.2607691038125
E07000148,2023-24,78.87562083905738
E07000148,2024-25,79.17460635843948
E07000148,2025-26,75.94086695063893
E07000148,2026-27,72.95473355828611
E07000149,2022-23,90.92479486704917
E07000149,2023-24,86.83991683991684
E07000149,2024-25,86.00790142037438
E07000149,2025-26,83.81285410764872
E07000149,2026-27,81.43951269763068
E07000163,2022-23,85.99970618480975
E07000164,2022-23,89.05458638154192
E07000165,2022-23,92.82786085191114
E07000166,2022-23,88.31092928112216
E07000167,2022-23,89.4762041558939
E07000168,2022-23,90.4550499445061
E07000169,2022-23,91.38621200889548
E07000170,2022-23,84.67221297836939
E07000170,2023-24,80.09860573609713
E07000170,2024-25,77.07736389684814
E07000170,2025-26,78.31746309076614
E07000170,2026-27,83.39893681775757
E07000171,2022-23,91.24882629107981
E07000171,2023-24,90.11779018968092
E07000171,2024-25,90.5044364919849
E07000171,2025-26,89.56962265044268
E07000171,2026-27,86.88232410996747
E07000172,2022-23,84.8824494259158
E07000172,2023-24,82.30278823258315
E07000172,2024-25,84.24467774861476
E07000172,2025-26,86.75582990397805
E07000172,2026-27,82.69111463431447
E07000173,2022-23,90.30539207889295
E07000173,2023-24,102.48860035551434
E07000173,2024-25,88.59432427547146
E07000173,2025-26,83.48705742338589
E07000173,2026-27,86.08850741277449
E07000174,2022-23,92.70021881838075
E07000174,2023-24,93.27181323600303
E07000174,2024-25,93.03185677061444
E07000174,2025-26,93.97608041675838
E07000174,2026-27,93.29567111353117
E07000175,2022-23,92.99824805171268
E07000175,2023-24,91.833315317263
E07000175,2024-25,87.1302848847759
E07000175,2025-26,88.44442384351534
E07000175,2026-27,84.2601536267881
E07000176,2022-23,90.08784773060029
E07000176,2023-24,90.53203471808123
E07000176,2024-25,89.80810776464608
E07000176,2025-26,89.6099116781158
E07000176,2026-27,89.61206896551724
E07000177,2022-23,70.38134305682163
E07000177,2023-24,72.42800794804117
E07000177,2024-25,74.90563812219864
E07000177,2025-26,77.03965063481505
E07000177,2026-27,73.37382661512976
E07000178,2022-23,75.0686034173649
E07000178,2023-24,75.0686034173649
E07000178,2024-25,69.33285857637652
E07000178,2025-26,68.7574198654531
E07000178,2026-27,72.23047713389467
E07000179,2022-23,89.95474607519974
E07000179,2023-24,
E07000179,2024-25,90.77367443779657
E07000179,2025-26,87.42778960170264
E07000179,2026-27,85.84508602229934
E07000180,2022-23,87.8725526873675
E07000180,2023-24,
E07000180,2024-25,89.44361984437548
E07000180,2025-26,89.98457291328353
E07000180,2026-27,86.93344222131482
E07000181,2022-23,92.89596763999495
E07000181,2023-24,92.97885330521174
E07000181,2024-25,94.99147242751563
E07000181,2025-26,91.85846597526482
E07000181,2026-27,81.77629644152535
E07000187,2022-23,76.17239196731688
E07000188,2022-23,88.76575505350773
E07000189,2022-23,88.96721532649757
E07000192,2022-23,88.31104199066874
E07000192,2023-24,88.51843291344042
E07000192,2024-25,88.12062836830638
E07000192,2025-26,87.26535028401406
E07000192,2026-27,85.88693567718738
E07000193,2022-23,89.91892085814737
E07000193,2023-24,88.57729138166894
E07000193,2024-25,88.71030532228464
E07000193,2025-26,90.23543616057954
E07000193,2026-27,84.20353772466449
E07000194,2022-23,88.40465564015052
E07000194,2023-24,90.16283238721243
E07000194,2024-25,86.18128985390265
E07000194,2025-26,78.0559646539028
E07000194,2026-27,76.50795263986991
E07000195,2022-23,90.9010117582718
E07000195,2023-24,89.7432717350862
E07000195,2024-25,87.04071499503476
E07000195,2025-26,84.91325547114185
E07000195,2026-27,84.005921701941
E07000196,2022-23,81.83229813664596
E07000196,2023-24,81.81724898671182
E07000196,2024-25,82.30783794017418
E07000196,2025-26,58.50128499932369
E07000196,2026-27,55.36364443655093
E07000197,2022-23,85.97753924427623
E07000197,2023-24,86.77785110084588
E07000197,2024-25,87.68616262482168
E07000197,2025-26,85.30476765238383
E07000197,2026-27,84.86769059955589
E07000198,2022-23,94.5591164222343
E07000198,2023-24,90.93413079405052
E07000198,2024-25,
E07000198,2025-26,92.78419679463288
E07000198,2026-27,92.81273485003757
E07000199,2022-23,
E07000199,2023-24,93.10016330974415
E07000199,2024-25,93.82835101253616
E07000199,2025-26,89.82642578816862
E07000199,2026-27,88.07134894091416
E07000200,2022-23,90.86849399445641
E07000200,2023-24,87.5962480750385
E07000200,2024-25,84.69881283892715
E07000200,2025-26,88.65372485808396
E07000200,2026-27,82.04018347438465
E07000202,2022-23,80.80348754180916
E07000202,2023-24,87.69142419601837
E07000202,2024-25,90.17796640393738
E07000202,2025-26,71.30698459736053
E07000202,2026-27,74.35474088550441
E07000203,2022-23,82.5614731502922
E07000203,2023-24,88.98807495741056
E07000203,2024-25,86.42540308385553
E07000203,2025-26,86.36770827844232
E07000203,2026-27,86.1877686867286
E07000207,2022-23,73.82177402757769
E07000207,2023-24,72.5
E07000207,2024-25,66.9749949176662
E07000207,2025-26,66.34650679065214
E07000207,2026-27,64.11196641007697
E07000208,2022-23,72.7703002514421
E07000208,2023-24,71.57520461559103
E07000208,2024-25,71.42041851616995
E07000208,2025-26,69.29997535124477
E07000208,2026-27,66.07777717004868
E07000209,2022-23,81.92054045359498
E07000209,2023-24,79.75165007271507
E07000209,2024-25,48.529262086513995
E07000209,2025-26,80.26123533318574
E07000209,2026-27,
E07000210,2022-23,85.46047098402019
E07000210,2023-24,52.86681715575621
E07000210,2024-25,55.3853595614318
E07000210,2025-26,66.58171819462142
E07000210,2026-27,73.12863165090577
E07000211,2022-23,86.38138138138139
E07000211,2023-24,87.47089764594291
E07000211,2024-25,87.51672637803773
E07000211,2025-26,87.2175741577558
E07000211,2026-27,84.72128092172144
E07000212,2022-23,84.01242681323933
E07000212,2023-24,85.81892762965133
E07000212,2024-25,84.94173602853745
E07000212,2025-26,84.28742395532063
E07000212,2026-27,86.98299188248937
E07000213,2022-23,76.42719938532463
E07000213,2023-24,73.85554792788236
E07000213,2024-25,65.95987483894717
E07000213,2025-26,67.31300074059112
E07000213,2026-27,66.8950975224038
E07000214,2022-23,75.30451866404715
E07000214,2023-24,74.07376981845067
E07000214,2024-25,78.39939789262418
E07000214,2025-26,76.87507500300012
E07000214,2026-27,75.97123906136781
E07000215,2022-23,92.34550561797752
E07000215,2023-24,89.63273568536727
E07000215,2024-25,90.08383727322705
E07000215,2025-26,88.45610494450051
E07000215,2026-27,88.65136749449859
E07000216,2022-23,93.16011410145107
E07000216,2023-24,84.21376608841634
E07000216,2024-25,85.69621484869126
E07000216,2025-26,81.12147879538318
E07000216,2026-27,132.05574912891987
E07000217,2022-23,64.26210662451501
E07000217,2023-24,
E07000217,2024-25,97.16609988664399
E07000217,2025-26,58.881421027364375
E07000217,2026-27,94.23270820729986
E07000218,2022-23,88.13270948532539
E07000218,2023-24,88.76204067070995
E07000218,2024-25,89.07125700560448
E07000218,2025-26,88.54122321555272
E07000218,2026-27,62.32537913790292
E07000219,2022-23,
E07000219,2023-24,93.0524885340581
E07000219,2024-25,60.817606931235375
E07000219,2025-26,98.72825264750378
E07000219,2026-27,99.45119891928402
E07000220,2022-23,87.27801820623787
E07000220,2023-24,88.95579671784013
E07000220,2024-25,93.96669931439764
E07000220,2025-26,84.18617771509167
E07000220,2026-27,77.60318289595305
E07000221,2022-23,84.8584455519033
E07000221,2023-24,78.91368972640701
E07000221,2024-25,78.90828248427226
E07000221,2025-26,80.73458073458073
E07000221,2026-27,79.48577466442296
E07000222,2022-23,
E07000222,2023-24,75.38345983554713
E07000222,2024-25,
E07000222,2025-26,93.18189246608922
E07000222,2026-27,
E07000223,2022-23,84.99109108059952
E07000223,2023-24,83.9603219165263
E07000223,2024-25,81.06384916659077
E07000223,2025-26,83.52822949022475
E07000223,2026-27,78.84675163195524
E07000224,2022-23,86.98318751072225
E07000224,2023-24,82.39615612269768
E07000224,2024-25,81.40275174194461
E07000224,2025-26,85.74238271803966
E07000224,2026-27,74.58451816745655
E07000225,2022-23,86.46854252292128
E07000225,2023-24,82.39200633644063
E07000225,2024-25,81.23439365975464
E07000225,2025-26,76.84330602509593
E07000225,2026-27,82.28985803288735
E07000226,2022-23,85.38093164997824
E07000226,2023-24,82.4963795060472
E07000226,2024-25,75.03467875630139
E07000226,2025-26,72.51333333333334
E07000226,2026-27,62.82276182562398
E07000227,2022-23,88.83780332056195
E07000227,2023-24,85.24805607271931
E07000227,2024-25,87.63403425706726
E07000227,2025-26,84.30335861321777
E07000227,2026-27,85.49936111454598
E07000228,2022-23,81.68878469460375
E07000228,2023-24,80.7137661003894
E07000228,2024-25,82.46086991510079
E07000228,2025-26,83.08096180185665
E07000228,2026-27,80.67448294032407
E07000229,2022-23,74.49584026622296
E07000229,2023-24,71.20305851883826
E07000229,2024-25,69.38611589213998
E07000229,2025-26,67.30514775376473
E07000229,2026-27,64.98410174880763
E07000234,2022-23,89.57554614170613
E07000234,2023-24,89.79608093038075
E07000234,2024-25,
E07000234,2025-26,88.69260288474263
E07000234,2026-27,88.86912325285896
E07000235,2022-23,91.51430415143041
E07000235,2023-24,90.86513733155026
E07000235,2024-25,92.82099665494468
E07000235,2025-26,92.96299231317855
E07000235,2026-27,94.09990436253955
E07000236,2022-23,83.21523199211289
E07000236,2023-24,83.20699351999022
E07000236,2024-25,
E07000236,2025-26,57.211469874934615
E07000236,2026-27,56.74242077827061
E07000237,2022-23,85.32544378698225
E07000237,2023-24,84.19770274973895
E07000237,2024-25,83.86113589057389
E07000237,2025-26,81.89999323364233
E07000237,2026-27,79.53951764777352
E07000238,2022-23,92.3899102180419
E07000238,2023-24,89.42458100558659
E07000238,2024-25,80.24702172389628
E07000238,2025-26,78.02392931129243
E07000238,2026-27,65.80752314458832
E07000239,2022-23,81.94970719944885
E07000239,2023-24,84.17503371796793
E07000239,2024-25,84.52069866593315
E07000239,2025-26,83.24097076246895
E07000239,2026-27,82.71687587168759
E07000240,2022-23,88.70038412291933
E07000240,2023-24,86.59722222222223
E07000240,2024-25,85.33908754623921
E07000240,2025-26,80.74220746039857
E07000240,2026-27,74.52713452359909
E07000241,2022-23,79.93560761748185
E07000241,2023-24,82.21524780959854
E07000241,2024-25,81.938414267584
E07000241,2025-26,75.84588185088094
E07000241,2026-27,81.3571961222968
E07000242,2022-23,84.94097807757167
E07000242,2023-24,85.76702873347959
E07000242,2024-25,85.56417645754821
E07000242,2025-26,82.87597178602688
E07000242,2026-27,65.87090671591369
E07000243,2022-23,88.59744707347447
E07000243,2023-24,91.26296958855099
E07000243,2024-25,95.16762519287417
E07000243,2025-26,96.66436622958362
E07000243,2026-27,91.34858161295114
E07000244,2022-23,85.82617606870974
E07000244,2023-24,84.90489351324987
E07000244,2024-25,83.68645574120157
E07000244,2025-26,81.4749504046352
E07000244,2026-27,79.4109396914446
E07000245,2022-23,80.57199211045365
E07000245,2023-24,78.48657282619547
E07000245,2024-25,84.89886607416489
E07000245,2025-26,83.35666783339167
E07000245,2026-27,81.92783228060745
E07000246,2022-23,79.4303069347936
E08,2024-25,12.88442087159154
E08,2025-26,12.951770099062998
E08,2026-27,13.046768096743278
E08000001,2022-23,9.148277057123844
E08000001,2023-24,8.756772560051125
E08000001,2024-25,8.602977207755217
E08000001,2025-26,8.354489238964732
E08000001,2026-27,8.114596414158429
E08000002,2022-23,9.918299875511051
E08000002,2023-24,9.125278384054035
E08000002,2024-25,9.344121119933238
E08000002,2025-26,7.8450007376053925
E08000002,2026-27,7.712289816407484
E08000003,2022-23,11.933103503822814
E08000003,2023-24,12.258306937021091
E08000003,2024-25,12.396675371545227
E08000003,2025-26,12.483935614620188
E08000003,2026-27,12.166436083312602
E08000004,2022-23,13.594777637216325
E08000004,2023-24,14.154617620341222
E08000004,2024-25,12.812692917455427
E08000004,2025-26,12.570983011333654
E08000004,2026-27,13.317341895917428
E08000005,2022-23,12.196008233262772
E08000005,2023-24,13.264467265033288
E08000005,2024-25,12.425839923015774
E08000005,2025-26,11.733555639643049
E08000005,2026-27,12.181826658585482
E08000006,2022-23,10.295513912549687
E08000006,2023-24,12.451862380003336
E08000006,2024-25,11.061357283599872
E08000006,2025-26,11.564336034756183
E08000006,2026-27,11.524431182942614
E08000007,2022-23,10.115121782167495
E08000007,2023-24,9.907741282582851
E08000007,2024-25,9.1975333157623
E08000007,2025-26,8.584676763552963
E08000007,2026-27,8.463930756794777
E08000008,2022-23,9.56777881783038
E08000008,2023-24,9.319422422870698
E08000008,2024-25,9.663376607256454
E08000008,2025-26,9.496746527145389
E08000008,2026-27,9.940565793953215
E08000009,2022-23,8.482062070213535
E08000009,2023-24,10.52503535207627
E08000009,2024-25,10.088274955522568
E08000009,2025-26,9.726387276235664
E08000009,2026-27,9.477771283384824
E08000010,2022-23,11.054049096929269
E08000010,2023-24,12.024440216086852
E08000010,2024-25,12.420671754810913
E08000010,2025-26,12.274712838956575
E08000010,2026-27,12.306118174699414
E08000011,2022-23,15.415778251599146
E08000011,2023-24,21.82773606285878
E08000011,2024-25,17.26371264128701
E08000011,2025-26,16.24804829699819
E08000011,2026-27,15.505497083592884
E08000012,2022-23,11.053808153759627
E08000012,2023-24,11.21090059829957
E08000012,2024-25,10.210876427632737
E08000012,2025-26,10.012742071197932
E08000012,2026-27,9.857683106554541
E08000013,2022-23,9.848862940816423
E08000013,2023-24,9.887432915793417
E08000013,2024-25,8.847049801586781
E08000013,2025-26,10.966933422800249
E08000013,2026-27,11.135701419478838
E08000014,2022-23,11.54582288426313
E08000014,2023-24,11.541184156078215
E08000014,2024-25,10.478724113814414
E08000014,2025-26,10.430158367555105
E08000014,2026-27,9.493807433185001
E08000015,2022-23,10.103755284755037
E08000015,2023-24,12.018842125558745
E08000015,2024-25,9.471364561719772
E08000015,2025-26,9.708200094704166
E08000015,2026-27,10.411024638678231
E08000016,2022-23,12.572122453532353
E08000016,2023-24,14.091740938211192
E08000016,2024-25,13.7325778733981
E08000017,2022-23,16.683014569811313
E08000017,2023-24,17.026156570338898
E08000017,2024-25,16.10133714452817
E08000017,2025-26,17.159587846260578
E08000017,2026-27,15.642157079382779
E08000018,2022-23,12.751150620283624
E08000018,2023-24,12.727724975780902
E08000018,2024-25,13.03700341810033
E08000018,2025-26,13.192906790919768
E08000018,2026-27,13.794682772477543
E08000019,2022-23,19.121439449489536
E08000019,2023-24,20.054380857938007
E08000019,2024-25,17.86950382302825
E08000021,2022-23,10.316713634905078
E08000021,2023-24,10.524691843280296
E08000021,2024-25,10.467318294302558
E08000021,2025-26,10.770397970107986
E08000021,2026-27,10.53766124906779
E08000022,2022-23,15.415747813940637
E08000022,2023-24,16.578586761270717
E08000022,2024-25,15.541888448599487
E08000022,2025-26,14.077916538603874
E08000022,2026-27,12.866453735309433
E08000023,2022-23,15.4781054512958
E08000023,2023-24,15.606853043358292
E08000023,2024-25,14.506204567148837
E08000023,2025-26,13.184104487981104
E08000023,2026-27,12.017398787891356
E08000024,2022-23,18.581583450750575
E08000024,2023-24,20.166261115385304
E08000024,2024-25,18.544627304268626
E08000024,2025-26,19.440778316841904
E08000024,2026-27,19.127141718058716
E08000025,2022-23,15.044476963072848
E08000025,2023-24,11.93979022863137
E08000025,2024-25,11.258331418575535
E08000025,2025-26,12.37769764061277
E08000025,2026-27,13.900074134913693
E08000026,2022-23,14.832469101811062
E08000026,2023-24,14.063091044750221
E08000026,2024-25,12.492773461089415
E08000026,2025-26,12.227605955510022
E08000026,2026-27,
E08000027,2022-23,15.200799921999307
E08000027,2023-24,14.634817504299637
E08000027,2024-25,14.166427139463046
E08000027,2025-26,15.32527010570495
E08000027,2026-27,
E08000028,2022-23,13.563989168908996
E08000028,2023-24,13.801546353297862
E08000028,2024-25,12.457937457447136
E08000028,2025-26,14.295642452192372
E08000028,2026-27,13.989611409599629
E08000029,2022-23,13.059723979991563
E08000029,2023-24,13.608539333198758
E08000029,2024-25,11.992844776634639
E08000029,2025-26,11.28285753820755
E08000029,2026-27,10.913806007503421
E08000030,2022-23,16.68684218720807
E08000030,2023-24,16.270558991125984
E08000030,2024-25,15.491042069391579
E08000030,2025-26,14.957404906170064
E08000030,2026-27,14.641836677642711
E08000031,2022-23,14.211861235464513
E08000031,2023-24,14.270296725292239
E08000031,2024-25,13.566011393477176
E08000031,2025-26,12.543455843445189
E08000031,2026-27,12.517247210010146
E08000032,2022-23,12.219175032995535
E08000032,2023-24,12.19918433756864
E08000032,2024-25,11.902519879292495
E08000032,2025-26,12.139705658174977
E08000032,2026-27,12.601814617877642
E08000033,2022-23,16.12588121152719
E08000033,2023-24,17.447528526400664
E08000033,2024-25,16.91798098511517
E08000033,2025-26,15.772714478155097
E08000033,2026-27,15.56069420766584
E08000034,2022-23,13.26534176773008
E08000034,2023-24,12.898538022442812
E08000034,2024-25,12.198123236872284
E08000034,2025-26,11.664920867941035
E08000034,2026-27,11.716276807089605
E08000035,2022-23,13.69944804265018
E08000035,2023-24,16.000283333953423
E08000035,2024-25,15.596104121931736
E08000035,2025-26,15.342143635554327
E08000035,2026-27,14.796320661403804
E08000036,2022-23,19.944488501189532
E08000036,2023-24,19.788667682088004
E08000036,2024-25,18.755711810150668
E08000036,2025-26,18.91575195219393
E08000036,2026-27,19.15659362527149
E08000037,2022-23,13.13187199213124
E08000037,2023-24,13.601694244737134
E08000037,2024-25,14.70059999402991
E08000037,2025-26,14.78144391271495
E08000037,2026-27,14.47699423841597
E08000038,2025-26,12.570904974493727
E08000038,2026-27,14.60116603169891
E08000039,2025-26,18.395892619194065
E08000039,2026-27,18.50478202308162
E09,2024-25,11.396346522235627
E09,2025-26,11.031536232842948
E09,2026-27,10.964220624508659
E09000001,2022-23,35.75219109123363
E09000001,2023-24,28.38273401858684
E09000001,2024-25,28.113918866412067
E09000001,2025-26,26.148296615532146
E09000001,2026-27,28.03665370162832
E09000002,2022-23,6.402612472915105
E09000002,2023-24,6.315408317103752
E09000002,2024-25,5.732536369363887
E09000002,2025-26,5.970090027529079
E09000002,2026-27,5.469776406137676
E09000003,2022-23,10.493791499824884
E09000003,2023-24,11.130222540308424
E09000003,2024-25,9.036625240250244
E09000003,2025-26,9.427855007706453
E09000003,2026-27,10.100988459362007
E09000004,2022-23,20.370025898951162
E09000004,2023-24,19.781579016808717
E09000004,2024-25,15.075162331149814
E09000004,2025-26,15.082975747079885
E09000004,2026-27,14.033162016368632
E09000005,2022-23,11.424153451084706
E09000005,2023-24,13.94283026841786
E09000005,2024-25,13.679324881685545
E09000005,2025-26,12.833239619697933
E09000005,2026-27,12.472255142214365
E09000006,2022-23,18.039164863078497
E09000006,2023-24,17.08125192330385
E09000006,2024-25,16.542543464140902
E09000006,2025-26,14.613846177244453
E09000006,2026-27,13.526165463646816
E09000007,2022-23,10.614199147153437
E09000007,2023-24,10.919836693692073
E09000007,2024-25,11.643733127170478
E09000007,2025-26,11.43309587521998
E09000007,2026-27,12.068580293493978
E09000008,2022-23,7.510601360389333
E09000008,2023-24,11.994687094776745
E09000008,2024-25,11.175206827380741
E09000008,2025-26,10.740770700200981
E09000008,2026-27,9.408495155035347
E09000009,2022-23,6.268220869573626
E09000009,2023-24,5.733464461978466
E09000009,2024-25,7.2532814778804084
E09000009,2025-26,6.750402846826636
E09000009,2026-27,7.760933337359276
E09000010,2022-23,7.277773719962019
E09000010,2023-24,6.972475189526813
E09000010,2024-25,6.7457635449819975
E09000010,2025-26,6.104855710081948
E09000010,2026-27,7.367807179557389
E09000011,2022-23,10.911079900848923
E09000011,2023-24,12.455077284516346
E09000011,2024-25,13.584304141290556
E09000011,2025-26,
E09000011,2026-27,
E09000012,2022-23,11.625206079254577
E09000012,2023-24,11.670710556416363
E09000012,2024-25,11.767065215322324
E09000012,2025-26,11.148453548439836
E09000012,2026-27,10.535060208644184
E09000013,2022-23,10.653806689924071
E09000013,2023-24,10.060900590551181
E09000013,2024-25,11.12531969309463
E09000013,2025-26,11.628696301479303
E09000013,2026-27,13.71962148273485
E09000014,2022-23,8.976335388804356
E09000014,2023-24,7.144817938757629
E09000014,2024-25,6.371595254359724
E09000014,2025-26,10.272505280819763
E09000014,2026-27,7.135983469857902
E09000015,2022-23,10.504019051467122
E09000015,2023-24,10.332805785379975
E09000015,2024-25,10.775731658018046
E09000015,2025-26,10.555159675211431
E09000015,2026-27,9.945009172239965
E09000016,2022-23,11.047996231700816
E09000016,2023-24,9.56960834497738
E09000016,2024-25,10.153239334451648
E09000016,2025-26,10.000232880172403
E09000016,2026-27,8.318419453295771
E09000017,2022-23,13.97648719752751
E09000017,2023-24,
E09000017,2024-25,8.444174558873332
E09000017,2025-26,9.022866810279973
E09000017,2026-27,9.297592725706608
E09000018,2022-23,12.790479781275188
E09000018,2023-24,13.736145562995569
E09000018,2024-25,13.601425824996955
E09000018,2025-26,13.195316303261677
E09000018,2026-27,13.47849594175744
E09000019,2022-23,8.028693346821292
E09000019,2023-24,4.088607892749971
E09000019,2024-25,6.699067821003919
E09000019,2025-26,7.644700654703749
E09000019,2026-27,6.125678932412503
E09000020,2022-23,16.465074537567933
E09000020,2023-24,19.07226875947965
E09000020,2024-25,19.123824404314774
E09000020,2025-26,16.779932310889418
E09000020,2026-27,16.76525887470184
E09000021,2022-23,17.655733346626125
E09000021,2023-24,17.200503021678028
E09000021,2024-25,15.008350304063814
E09000021,2025-26,14.157691545907053
E09000021,2026-27,12.728302762384324
E09000022,2022-23,13.14311317222016
E09000022,2023-24,9.744413625311639
E09000022,2024-25,8.64443532790248
E09000022,2025-26,6.286064350466955
E09000022,2026-27,4.710719163422142
E09000023,2022-23,9.00414985824455
E09000023,2023-24,10.043005568058947
E09000023,2024-25,10.048540113123838
E09000023,2025-26,10.161264934898844
E09000023,2026-27,11.301652771512101
E09000024,2022-23,6.988672466105436
E09000024,2023-24,6.7326570889492
E09000024,2024-25,8.592455839310155
E09000024,2025-26,9.766033397618264
E09000024,2026-27,10.878816805931109
E09000025,2022-23,7.303144627201186
E09000025,2023-24,9.993706592704452
E09000025,2024-25,10.95764286168202
E09000025,2025-26,7.819847853916978
E09000025,2026-27,9.673194951814246
E09000026,2022-23,6.9056414810895586
E09000026,2023-24,6.3076965048748965
E09000026,2024-25,7.4252453147996995
E09000026,2025-26,
E09000026,2026-27,7.510732882607272
E09000027,2022-23,11.251035512540355
E09000027,2023-24,12.596724742067355
E09000027,2024-25,12.650808181557338
E09000027,2025-26,
E09000027,2026-27,12.338644540715178
E09000028,2022-23,
E09000028,2023-24,21.09480805498247
E09000028,2024-25,22.77281795066678
E09000028,2025-26,18.984968601635643
E09000028,2026-27,16.611502924534534
E09000029,2022-23,13.61944984203778
E09000029,2023-24,13.377388983434749
E09000029,2024-25,11.872081428485803
E09000029,2025-26,12.627316329594358
E09000029,2026-27,11.670034155962862
E09000030,2022-23,13.448093261993955
E09000030,2023-24,15.461134891121308
E09000030,2024-25,14.97767247828198
E09000030,2025-26,15.916353197386655
E09000030,2026-27,15.585147838050828
E09000031,2022-23,10.165361930294907
E09000031,2023-24,13.179210358561077
E09000031,2024-25,11.029406626274485
E09000031,2025-26,10.953492102604132
E09000031,2026-27,12.850368497865395
E09000032,2022-23,4.2017190929041695
E09000032,2023-24,6.4769381746810595
E09000032,2024-25,8.269555808296213
E09000032,2025-26,
E09000032,2026-27,8.23255297903029
E09000033,2022-23,10.851814418964581
E09000033,2023-24,11.380417335473515
E09000033,2024-25,11.421034450271645
E09000033,2025-26,8.588206812214063
E09000033,2026-27,9.173142269152383
E10,2024-25,10.718152842627317
E10,2025-26,10.112421043593557
E10,2026-27,9.520558248251564
E10000003,2022-23,12.305747520626552
E10000003,2023-24,11.208427780931299
E10000003,2024-25,9.520980400754155
E10000003,2025-26,9.85706512174548
E10000003,2026-27,9.409003846654084
E10000006,2022-23,13.613853732943069
E10000007,2022-23,10.505351923812402
E10000007,2023-24,10.584358755273259
E10000007,2024-25,10.951401417893647
E10000007,2025-26,9.285614802511104
E10000007,2026-27,8.08133458358746
E10000008,2022-23,11.509019247708487
E10000008,2023-24,10.997363074839425
E10000008,2024-25,10.640168570337053
E10000008,2025-26,10.648334410726314
E10000008,2026-27,11.24320113607379
E10000011,2022-23,12.084165175385062
E10000011,2023-24,13.768391243362027
E10000011,2024-25,12.171028622783846
E10000011,2025-26,11.334017601161504
E10000011,2026-27,10.377052667364552
E10000012,2022-23,14.488256247859718
E10000012,2023-24,14.083641761972281
E10000012,2024-25,12.564820993954621
E10000012,2025-26,11.447560512229103
E10000012,2026-27,11.02450214257327
E10000013,2022-23,12.58773087458136
E10000013,2023-24,12.74302833764644
E10000013,2024-25,11.223844750128883
E10000013,2025-26,10.875520651755078
E10000013,2026-27,10.83392121798763
E10000014,2022-23,9.261492476783022
E10000014,2023-24,8.801253439246864
E10000014,2024-25,8.386232668887915
E10000014,2025-26,7.2236358870209685
E10000014,2026-27,6.965167219214638
E10000015,2022-23,9.936230732919817
E10000015,2023-24,10.393806668289068
E10000015,2024-25,9.243527880136769
E10000015,2025-26,8.556349499181422
E10000015,2026-27,8.076322333582238
E10000016,2022-23,11.100547777463431
E10000016,2023-24,11.477473129420323
E10000016,2024-25,10.756518169160232
E10000016,2025-26,9.753803923020302
E10000016,2026-27,10.01082377169662
E10000017,2022-23,9.70597296890636
E10000017,2023-24,9.627474932903194
E10000017,2024-25,9.240238300011121
E10000017,2025-26,8.970233718218621
E10000017,2026-27,8.700957298458523
E10000018,2022-23,13.207983967408799
E10000018,2023-24,12.162386679669158
E10000018,2024-25,13.143898020327503
E10000018,2025-26,12.842847136414793
E10000018,2026-27,11.15167981318156
E10000019,2022-23,13.40028153071442
E10000019,2023-24,13.893340234301128
E10000019,2024-25,13.123802188342433
E10000019,2025-26,11.424956113830563
